GSSCode,diversity2011
E01034035,1.318
E01034036,1.16
E01034037,1.475
E01034038,1.436
E01034039,1.474
E01034040,1.436
E01034041,1.349
E01034042,1.452
E01034043,1.183
E01034044,1.119
E01034045,0.891
E01034046,1.416
E01034139,1.101
E01034140,1.314
E01034141,1.511
E01034142,1.53
E01034143,1.422
E01034144,1.069
E01034145,0.961
E01034146,1.12
E01034147,0.8
E01034148,1.551
E01034149,1.454
E01034150,1.358
E01034151,1.428
E01034152,1.409
E01034153,1.281
E01034154,1.286
E01034155,1.306
E01034156,1.429
E01034173,1.409
E01034174,1.348
E01034175,1.413
E01034176,1.456
E01034177,1.303
E01034178,1.408
E01034179,1.452
E01034180,1.427
E01034181,1.454
E01034182,1.297
E01034183,1.306
E01034184,1.459
E01034185,1.383
E01034186,1.33
E01034187,1.413
E01034188,1.362
E01034189,1.268
E01034190,1.307
E01034191,1.502
E01034192,1.488
E01034193,1.33
E01034194,1.453
E01034195,1.048
E01034196,1.443
E01034198,1.344
E01034199,1.335
E01034200,1.223
E01034201,1.083
E01034202,1.369
E01034203,1.414
E01034204,1.497
E01034205,0.904
E01034206,1.356
E01034207,1.392
E01034208,1.428
E01034209,1.23
E01034210,1.487
E01034211,1.331
E01034212,0.729
E01034213,1.514
E01034214,1.468
E01034215,1.519
E01034216,1.491
E01034217,1.489
E01034218,1.361
E01034219,1.475
E01034220,1.461
E01034221,1.44
E01034222,1.404
E01034223,1.296
E01034224,1.483
E01034225,1.538
E01034226,1.491
E01034227,1.541
E01034228,1.351
E01034229,1.404
E01034230,1.338
E01034231,1.441
E01034362,1.526
E01034363,1.432
E01034364,1.436
E01034365,1.454
E01034366,1.219
E01034367,1.396
E01034383,1.353
E01034384,1.299
E01034385,0.997
E01034386,1.154
E01034387,1.408
E01034388,1.17
E01034389,1.331
E01034390,0.947
E01034391,1.454
E01034392,1.542
E01034393,1.488
E01034394,1.458
E01034395,1.518
E01034469,1.491
E01034470,1.506
E01034471,1.491
E01034472,1.424
E01034473,1.448
E01034474,1.482
E01034475,1.499
E01034476,1.474
E01034477,1.49
E01034478,1.513
E01034479,1.471
E01034480,1.487
E01034481,1.231
E01034482,1.486
E01034483,1.376
E01034484,1.452
E01034485,1.548
E01034486,1.462
E01034487,1.276
E01034488,1.303
E01034576,1.389
E01034577,1.577
E01034578,1.549
E01034579,1.178
E01034580,1.529
E01034581,1.57
E01034601,1.532
E01034602,1.552
E01034603,1.55
E01034604,1.375
E01034605,1.215
E01034606,1.201
E01034607,1.519
E01034608,1.474
E01034609,1.438
E01034610,1.538
E01034611,1.535
E01034612,1.483
E01034613,1.334
E01034614,1.504
E01034615,1.292
E01034616,1.482
E01034617,1.203
E01035484,1.464
E01035485,1.492
E01035486,1.41
E01035487,1.412
E01035488,1.495
E01035489,1.443
E01035490,1.27
E01035491,1.4
E01035492,1.482
E01035493,1.223
E01035494,1.15
E01035495,1.309
E01035496,1.415
E01035497,1.456
E01035498,1.303
E01035499,1.38
E01035638,1.504
E01035639,1.297
E01035640,1.492
E01035641,1.241
E01035642,1.392
E01035643,1.45
E01035644,1.445
E01035645,1.475
E01035646,1.317
E01035647,1.427
E01035648,1.363
E01035649,0.981
E01035650,
E01035651,
E01035652,
E01035653,
E01035654,
E01035655,
E01035656,
E01035657,
E01035658,
E01035659,
E01035660,
E01035661,
E01035662,
E01035663,
E01035664,
E01035665,
E01035666,
E01035667,
E01035668,
E01035669,
E01035670,
E01035671,
E01035672,
E01035673,
E01035674,
E01035675,
E01035676,
E01035677,
E01035678,
E01035679,
E01035680,
E01035681,
E01035682,
E01035683,
E01035684,
E01035685,
E01035686,
E01035687,
E01035688,
E01035689,
E01035690,
E01035691,
E01035692,
E01035693,
E01035694,
E01035695,
E01035696,
E01035697,
E01035698,
E01035699,
E01035700,
E01035701,
E01035702,
E01035703,
E01035704,
E01035705,
E01035706,
E01035707,
E01035708,
E01035709,
E01035710,
E01035711,
E01035712,
E01035713,
E01035714,
E01035715,
E01035716,
E01035717,
E01035718,
E01035719,
E01035720,
E01035721,
E01035722,
