GSSCode,diversity2011
E01033603,1.332
E01033604,1.421
E01033605,1.406
E01004754,1.406
E01004755,1.443
E01004757,1.409
E01032512,1.488
E01032513,1.414
E01004713,0.769
E01004714,1.003
E01004716,0.85
E01004717,0.721
E01004762,1.07
E01004657,0.87
E01004658,1.247
E01004661,1.232
E01004662,1.008
E01004663,1.036
E01004715,1.13
E01004763,0.966
E01004765,1.064
E01033595,0.96
E01033596,0.992
E01004653,0.795
E01004654,0.908
E01004656,1.143
E01004760,1.246
E01033606,1.083
E01033607,0.895
E01004680,0.966
E01004683,1.013
E01004684,1.375
E01004686,1.299
E01033593,1.431
E01033594,1.217
E01004681,1.103
E01004682,1.12
E01004694,1.044
E01004697,1
E01004700,1.005
E01004652,1.243
E01004693,0.913
E01004695,1.139
E01004696,1.327
E01004698,1.094
E01004699,1.014
E01004734,1.019
E01004735,0.899
E01004736,0.783
E01004761,1.06
E01004687,0.661
E01004688,1.068
E01004689,0.912
E01004690,0.725
E01004691,0.999
E01004692,1.183
E01004731,0.874
E01004732,1.128
E01004733,0.907
E01004744,0.945
E01004748,0.717
E01004740,1.067
E01004743,1.243
E01004745,0.863
E01004746,1.13
E01004747,0.974
E01004742,0.598
E01004749,0.89
E01004751,0.651
E01004752,0.89
E01004753,0.81
E01004666,1.113
E01004667,0.993
E01004668,1.01
E01004750,1.022
E01033597,1.103
E01033599,1.372
E01004665,1.325
E01004669,1.239
E01004737,0.886
E01004738,0.714
E01004739,0.562
E01004741,0.898
