GSSCode,diversity2011
E01004179,1.054
E01004152,1.198
E01004155,1.128
E01004156,1.227
E01004158,1.126
E01004162,1.231
E01004083,1.245
E01004086,1.309
E01004088,1.145
E01004089,1.269
E01004182,1.093
E01004104,0.807
E01004107,1.028
E01004177,1.097
E01004180,0.962
E01004181,1.122
E01004090,1.277
E01004096,1.186
E01004150,1.201
E01004151,1.120
E01004153,1.314
E01004091,0.824
E01004092,1.132
E01004105,0.945
E01004106,0.862
E01004154,0.965
E01004084,1.175
E01004085,1.219
E01004108,1.045
E01004109,0.982
E01004093,1.139
E01004094,0.964
E01004095,1.044
E01004114,1.086
E01032623,1.183
E01004349,1.170
E01004350,1.012
E01004351,0.902
E01004356,1.221
E01004357,1.258
E01004352,0.718
E01004353,0.731
E01004354,0.894
E01004358,1.011
E01004359,1.023
E01004384,1.341
E01004385,1.274
E01004386,0.951
E01004389,1.096
E01004390,1.132
E01004355,1.221
E01004360,1.096
E01004413,1.251
E01004415,1.290
E01004416,1.222
E01004361,1.109
E01004414,1.193
E01004417,1.348
E01004451,1.293
E01004452,1.299
E01004450,1.257
E01004453,1.447
E01004454,1.404
E01004455,1.487
E01004456,1.439
E01004379,1.192
E01004380,1.163
E01004381,1.252
E01004383,1.220
E01004387,0.932
E01004388,1.093
E01004343,1.389
E01004344,1.524
E01004382,1.474
E01004418,1.394
E01004419,1.449
E01004398,1.499
E01004399,1.489
E01004400,1.491
E01004402,1.508
E01004403,1.473
E01004345,1.525
E01004348,1.495
E01004377,1.422
E01004378,1.449
E01004342,1.527
E01004346,1.433
E01004347,1.432
E01004460,1.499
E01004462,1.471
E01004396,1.437
E01004457,1.495
E01004458,1.474
E01004459,1.519
E01004463,1.350
E01004407,1.546
E01004410,1.469
E01004464,1.518
E01004469,1.527
E01004470,1.500
E01004471,1.502
E01004391,1.437
E01004393,1.519
E01004401,1.476
E01004404,1.519
E01004461,1.499
E01004412,1.387
E01004465,1.467
E01004466,1.366
E01004467,1.517
E01004468,1.414
E01004406,1.496
E01004408,1.434
E01004409,1.435
E01004411,1.478
E01004443,1.383
E01004447,1.443
E01004392,1.478
E01004394,1.494
E01004397,1.475
E01004444,1.523
E01004446,1.497
E01004395,1.446
E01004421,1.427
E01004445,1.459
E01004448,1.506
E01004449,1.511
E01004363,1.445
E01004364,1.468
E01004366,1.490
E01004367,1.433
E01004368,1.466
E01004365,1.399
E01004405,1.486
E01004420,1.449
E01004423,1.502
E01033153,1.489
E01004362,1.417
E01004436,1.464
E01004437,1.477
E01004439,1.483
E01004442,1.456
E01004422,1.503
E01004424,1.504
E01004425,1.519
E01004426,1.474
E01004427,1.537
E01004369,1.508
E01004370,1.491
E01004372,1.484
E01004432,1.497
E01004435,1.513
E01004333,1.531
E01004334,1.517
E01004438,1.456
E01004440,1.499
E01004441,1.405
E01004371,1.486
E01004373,1.500
E01004374,1.489
E01004375,1.478
E01004376,1.451
E01004336,1.455
E01004428,1.502
E01004429,1.485
E01004430,1.486
E01004434,1.513
E01004335,1.479
E01004337,1.507
E01004338,1.461
E01004339,1.527
E01004340,1.520
E01004341,1.509
E01004327,1.510
E01004328,1.498
E01004329,1.477
E01004330,1.465
E01004331,1.495
E01004332,1.519
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
